# wavelength 	 flux_density
1.275790999999999940e+03 4.552940000000000000e+15
1.276113000000000056e+03 4.558780000000000000e+15
1.276435999999999922e+03 4.551630000000000000e+15
1.276759000000000015e+03 4.538570000000000000e+15
1.277080999999999904e+03 4.528590000000000000e+15
1.277403999999999996e+03 4.534440000000000000e+15
1.277725999999999885e+03 4.540670000000000000e+15
1.278048999999999978e+03 4.528880000000000000e+15
1.278372000000000071e+03 4.527250000000000000e+15
1.278693999999999960e+03 4.520450000000000000e+15
1.279017000000000053e+03 4.491570000000000000e+15
1.279339999999999918e+03 4.472960000000000000e+15
1.279662000000000035e+03 4.483240000000000000e+15
1.279984999999999900e+03 4.467180000000000000e+15
1.280307000000000016e+03 4.451190000000000500e+15
1.280629999999999882e+03 4.448650000000000500e+15
1.280952999999999975e+03 4.389900000000000500e+15
1.281274999999999864e+03 4.325640000000000000e+15
1.281597999999999956e+03 4.312270000000000000e+15
1.281919999999999845e+03 4.205340000000000000e+15
1.282242999999999938e+03 4.004060000000000500e+15
1.282565000000000055e+03 4.112500000000000000e+15
1.282887999999999920e+03 4.205790000000000000e+15
1.283211000000000013e+03 4.375810000000000500e+15
1.283533000000000129e+03 4.398040000000000000e+15
1.283856000000000222e+03 4.421760000000000500e+15
1.284178000000000111e+03 4.427990000000000500e+15
1.284500999999999976e+03 4.434840000000000500e+15
1.284823000000000093e+03 4.421480000000000000e+15
1.285145999999999958e+03 4.412330000000000000e+15
1.285468000000000075e+03 4.454570000000000500e+15
1.285790999999999940e+03 4.496190000000000000e+15
1.286114000000000033e+03 4.496090000000000500e+15
1.286435999999999922e+03 4.497890000000000500e+15
1.286758000000000038e+03 4.514060000000000000e+15
1.287080999999999904e+03 4.498520000000000000e+15
1.287403000000000020e+03 4.477020000000000000e+15
1.287725999999999885e+03 4.474930000000000000e+15
1.288048999999999978e+03 4.435810000000000000e+15
1.288370999999999867e+03 4.390840000000000500e+15
1.288693999999999960e+03 4.439110000000000500e+15
1.289015999999999849e+03 4.464910000000000000e+15
1.289338999999999942e+03 4.465010000000000500e+15
1.289661000000000058e+03 4.461440000000000500e+15
1.289983999999999924e+03 4.374430000000000500e+15
1.290306000000000040e+03 4.187990000000000500e+15
1.290629000000000133e+03 4.293190000000000000e+15
1.290951000000000022e+03 4.420740000000000000e+15
1.291272999999999911e+03 4.391550000000000500e+15
1.291596000000000004e+03 4.404140000000000000e+15
1.291919000000000096e+03 4.418140000000000500e+15
1.292240999999999985e+03 4.408730000000000000e+15
1.292562999999999874e+03 4.431500000000000000e+15
1.292885999999999967e+03 4.438360000000000000e+15
1.293207999999999856e+03 4.420210000000000000e+15
1.293530999999999949e+03 4.365600000000000000e+15
1.293852999999999838e+03 4.327300000000000500e+15
1.294175999999999931e+03 4.363650000000000000e+15
1.294497999999999820e+03 4.413520000000000000e+15
1.294820999999999913e+03 4.423710000000000000e+15
1.295143000000000029e+03 4.399610000000000500e+15
1.295465000000000146e+03 4.407620000000000500e+15
1.295788000000000011e+03 4.425770000000000500e+15
1.296110000000000127e+03 4.436680000000000000e+15
1.296432999999999993e+03 4.409040000000000000e+15
1.296755000000000109e+03 4.422570000000000000e+15
1.297077999999999975e+03 4.414370000000000000e+15
1.297400000000000091e+03 4.413490000000000000e+15
1.297722999999999956e+03 4.322540000000000500e+15
1.298044999999999845e+03 4.245470000000000000e+15
1.298366999999999962e+03 4.339820000000000500e+15
1.298689999999999827e+03 4.393370000000000500e+15
1.299011999999999944e+03 4.399570000000000500e+15
1.299334999999999809e+03 4.392740000000000500e+15
1.299657000000000153e+03 4.405110000000000500e+15
1.299979000000000042e+03 4.397730000000000000e+15
1.300302000000000135e+03 4.384870000000000500e+15
1.300624000000000024e+03 4.371080000000000000e+15
1.300947000000000116e+03 4.328820000000000500e+15
1.301269000000000005e+03 4.335750000000000000e+15
1.301592000000000098e+03 4.361700000000000500e+15
1.301913999999999987e+03 4.373180000000000000e+15
1.302235999999999876e+03 4.387510000000000500e+15
1.302558999999999969e+03 4.378550000000000000e+15
1.302880999999999858e+03 4.373620000000000000e+15
1.303202999999999975e+03 4.306770000000000500e+15
1.303526000000000067e+03 4.242160000000000000e+15
1.303847999999999956e+03 4.291410000000000000e+15
1.304170000000000073e+03 4.334380000000000000e+15
1.304492999999999938e+03 4.350730000000000000e+15
1.304815000000000055e+03 4.369010000000000000e+15
1.305137999999999920e+03 4.315850000000000500e+15
1.305460000000000036e+03 4.329520000000000500e+15
1.305781999999999925e+03 4.347140000000000000e+15
1.306105000000000018e+03 4.362110000000000500e+15
1.306426999999999907e+03 4.358210000000000000e+15
1.306749000000000024e+03 4.353220000000000500e+15
1.307072000000000116e+03 4.339850000000000000e+15
1.307394000000000005e+03 4.349320000000000500e+15
1.307716000000000122e+03 4.361500000000000500e+15
1.308038999999999987e+03 4.314840000000000500e+15
1.308361000000000104e+03 4.335550000000000000e+15
1.308682999999999993e+03 4.331910000000000500e+15
1.309005999999999858e+03 4.309450000000000500e+15
1.309327999999999975e+03 4.337830000000000000e+15
1.309650000000000091e+03 4.342970000000000000e+15
1.309972999999999956e+03 4.333620000000000000e+15
1.310295000000000073e+03 4.257480000000000000e+15
1.310616999999999962e+03 4.210930000000000000e+15
1.310940000000000055e+03 4.278160000000000000e+15
1.311261999999999944e+03 4.326570000000000500e+15
1.311584000000000060e+03 4.319760000000000500e+15
1.311906999999999925e+03 4.313230000000000000e+15
1.312229000000000042e+03 4.262940000000000500e+15
1.312550999999999931e+03 4.028740000000000500e+15
1.312874000000000024e+03 3.977370000000000000e+15
1.313196000000000140e+03 4.223210000000000500e+15
1.313518000000000029e+03 4.282070000000000000e+15
1.313841000000000122e+03 4.244410000000000000e+15
1.314163000000000011e+03 4.276120000000000000e+15
1.314484999999999900e+03 4.315320000000000000e+15
1.314807000000000016e+03 4.289750000000000000e+15
1.315129999999999882e+03 4.119100000000000000e+15
1.315451999999999998e+03 3.952180000000000500e+15
1.315773999999999887e+03 4.062100000000000000e+15
1.316096999999999980e+03 4.261680000000000000e+15
1.316419000000000096e+03 4.311120000000000500e+15
1.316740999999999985e+03 4.309640000000000500e+15
1.317063000000000102e+03 4.311330000000000000e+15
1.317385999999999967e+03 4.288890000000000000e+15
1.317708000000000084e+03 4.263020000000000000e+15
1.318029999999999973e+03 4.174520000000000000e+15
1.318351999999999862e+03 4.231150000000000000e+15
1.318674999999999955e+03 4.306440000000000000e+15
1.318997000000000071e+03 4.301780000000000000e+15
1.319318999999999960e+03 4.326060000000000000e+15
1.319642000000000053e+03 4.286860000000000500e+15
1.319963999999999942e+03 4.270290000000000000e+15
1.320286000000000058e+03 4.241410000000000000e+15
1.320607999999999947e+03 4.244940000000000500e+15
1.320929999999999836e+03 4.265170000000000500e+15
1.321252999999999929e+03 4.271240000000000500e+15
1.321575000000000045e+03 4.215890000000000000e+15
1.321897000000000162e+03 4.236210000000000000e+15
1.322219000000000051e+03 4.265110000000000000e+15
1.322542000000000144e+03 4.278210000000000000e+15
1.322864000000000033e+03 4.257220000000000000e+15
1.323185999999999922e+03 4.285780000000000000e+15
1.323509000000000015e+03 4.274690000000000500e+15
1.323830999999999904e+03 4.274240000000000500e+15
1.324153000000000020e+03 4.271910000000000000e+15
1.324475000000000136e+03 4.276550000000000000e+15
1.324797000000000025e+03 4.280160000000000500e+15
1.325120000000000118e+03 4.246920000000000000e+15
1.325442000000000007e+03 4.226420000000000000e+15
1.325763999999999896e+03 4.243300000000000500e+15
1.326086000000000013e+03 4.240950000000000500e+15
1.326408999999999878e+03 4.206000000000000500e+15
1.326730999999999995e+03 4.209130000000000500e+15
1.327053000000000111e+03 4.222030000000000500e+15
1.327375000000000000e+03 4.235670000000000000e+15
1.327696999999999889e+03 4.229390000000000000e+15
1.328019999999999982e+03 4.235730000000000500e+15
1.328341999999999871e+03 4.146680000000000500e+15
1.328663999999999987e+03 4.082740000000000500e+15
1.328986000000000104e+03 3.994960000000000000e+15
1.329308999999999969e+03 3.971990000000000000e+15
1.329631000000000085e+03 4.018200000000000500e+15
1.329952999999999975e+03 4.074690000000000500e+15
1.330275000000000091e+03 4.195380000000000000e+15
1.330596999999999980e+03 4.218140000000000000e+15
1.330920000000000073e+03 4.185070000000000000e+15
1.331241999999999962e+03 4.140730000000000500e+15
1.331564000000000078e+03 4.161630000000000000e+15
1.331885999999999967e+03 4.164550000000000000e+15
1.332208000000000084e+03 4.020730000000000500e+15
1.332529999999999973e+03 4.039960000000000000e+15
1.332853000000000065e+03 4.090050000000000000e+15
1.333174999999999955e+03 4.130720000000000500e+15
1.333496999999999844e+03 4.198090000000000500e+15
1.333819000000000187e+03 4.198580000000000500e+15
1.334141000000000076e+03 4.205310000000000000e+15
1.334464000000000169e+03 4.222160000000000000e+15
1.334786000000000058e+03 4.214140000000000500e+15
1.335107999999999947e+03 4.196530000000000000e+15
1.335429999999999836e+03 4.138960000000000000e+15
1.335751999999999953e+03 4.130880000000000500e+15
1.336074000000000069e+03 4.182990000000000000e+15
1.336397000000000162e+03 4.207430000000000000e+15
1.336719000000000051e+03 4.194900000000000000e+15
1.337040999999999940e+03 4.194480000000000000e+15
1.337363000000000056e+03 4.190640000000000000e+15
1.337684999999999945e+03 4.175070000000000500e+15
1.338006999999999834e+03 4.187300000000000000e+15
1.338329999999999927e+03 4.194650000000000000e+15
1.338652000000000044e+03 4.141170000000000500e+15
1.338974000000000160e+03 4.117640000000000500e+15
1.339296000000000049e+03 4.048390000000000500e+15
1.339617999999999938e+03 4.023280000000000000e+15
1.339939999999999827e+03 4.101240000000000000e+15
1.340262999999999920e+03 4.149310000000000500e+15
1.340584999999999809e+03 4.169410000000000500e+15
1.340907000000000153e+03 4.180580000000000500e+15
1.341229000000000042e+03 4.174570000000000000e+15
1.341550999999999931e+03 4.157730000000000000e+15
1.341873000000000047e+03 4.065210000000000000e+15
1.342195999999999913e+03 4.086110000000000000e+15
1.342518000000000029e+03 4.151570000000000500e+15
1.342840000000000146e+03 4.169780000000000000e+15
1.343162000000000035e+03 4.132770000000000000e+15
1.343483999999999924e+03 4.067490000000000000e+15
1.343806000000000040e+03 4.104270000000000500e+15
1.344127999999999929e+03 4.144740000000000500e+15
1.344451000000000022e+03 4.156190000000000500e+15
1.344772999999999911e+03 4.147500000000000000e+15
1.345095000000000027e+03 4.144400000000000500e+15
1.345417000000000144e+03 4.127390000000000000e+15
1.345739000000000033e+03 4.129590000000000500e+15
1.346060999999999922e+03 4.108700000000000000e+15
1.346383000000000038e+03 4.104030000000000000e+15
1.346705999999999904e+03 4.118940000000000000e+15
1.347027999999999793e+03 4.127890000000000000e+15
1.347350000000000136e+03 4.116380000000000000e+15
1.347672000000000025e+03 4.068020000000000500e+15
1.347993999999999915e+03 4.108380000000000000e+15
1.348316000000000031e+03 4.143760000000000000e+15
1.348637999999999920e+03 4.129680000000000500e+15
1.348961000000000013e+03 4.100630000000000000e+15
1.349282999999999902e+03 4.093600000000000500e+15
1.349605000000000018e+03 4.107130000000000500e+15
1.349927000000000135e+03 4.057140000000000500e+15
1.350249000000000024e+03 4.017670000000000000e+15
1.350570999999999913e+03 4.008450000000000000e+15
1.350892999999999802e+03 4.071100000000000500e+15
1.351215000000000146e+03 4.096010000000000000e+15
1.351538000000000011e+03 4.093040000000000000e+15
1.351860000000000127e+03 4.107770000000000000e+15
1.352182000000000016e+03 4.119860000000000000e+15
1.352503999999999905e+03 4.103360000000000500e+15
1.352826000000000022e+03 4.083260000000000000e+15
1.353147999999999911e+03 4.101720000000000000e+15
1.353470000000000027e+03 4.094230000000000000e+15
1.353792000000000144e+03 4.090280000000000500e+15
1.354115000000000009e+03 4.073830000000000500e+15
1.354436999999999898e+03 4.076260000000000000e+15
1.354759000000000015e+03 4.046390000000000000e+15
1.355080999999999904e+03 4.052430000000000000e+15
1.355403000000000020e+03 4.075350000000000000e+15
1.355725000000000136e+03 4.021060000000000000e+15
1.356047000000000025e+03 3.998490000000000000e+15
1.356368999999999915e+03 4.026460000000000000e+15
1.356691000000000031e+03 3.970100000000000000e+15
1.357013999999999896e+03 3.896280000000000500e+15
1.357336000000000013e+03 3.957980000000000500e+15
1.357658000000000129e+03 4.013330000000000000e+15
1.357980000000000018e+03 4.059000000000000000e+15
1.358301999999999907e+03 4.067640000000000000e+15
1.358624000000000024e+03 4.060930000000000000e+15
1.358945999999999913e+03 4.024540000000000000e+15
1.359268000000000029e+03 3.892420000000000500e+15
1.359590000000000146e+03 3.879630000000000500e+15
1.359913000000000011e+03 4.024760000000000500e+15
1.360235000000000127e+03 3.991700000000000500e+15
1.360557000000000016e+03 3.945770000000000500e+15
1.360878999999999905e+03 3.964440000000000000e+15
1.361201000000000022e+03 3.995080000000000000e+15
1.361523000000000138e+03 4.033270000000000000e+15
1.361845000000000027e+03 4.015410000000000000e+15
1.362166999999999916e+03 3.980590000000000500e+15
1.362489000000000033e+03 3.967200000000000500e+15
1.362811999999999898e+03 3.822090000000000500e+15
1.363134000000000015e+03 3.786190000000000000e+15
1.363455999999999904e+03 3.844290000000000000e+15
1.363778000000000020e+03 3.921680000000000500e+15
1.364100000000000136e+03 4.015560000000000000e+15
1.364422000000000025e+03 3.975540000000000500e+15
1.364743999999999915e+03 3.966930000000000000e+15
1.365065999999999804e+03 4.004000000000000000e+15
1.365388000000000147e+03 3.931040000000000500e+15
1.365710000000000036e+03 4.000470000000000500e+15
1.366031999999999925e+03 4.015690000000000500e+15
1.366355000000000018e+03 4.010630000000000500e+15
1.366676999999999907e+03 3.994160000000000000e+15
1.366999000000000024e+03 3.859540000000000500e+15
1.367320999999999913e+03 3.825260000000000000e+15
1.367643000000000029e+03 3.907800000000000000e+15
1.367965000000000146e+03 3.969720000000000500e+15
1.368287000000000035e+03 3.969300000000000000e+15
1.368608999999999924e+03 3.972330000000000000e+15
1.368930999999999813e+03 3.984920000000000000e+15
1.369253999999999905e+03 3.982420000000000000e+15
1.369575999999999794e+03 3.903340000000000000e+15
1.369898000000000138e+03 3.790600000000000000e+15
1.370220000000000027e+03 3.884020000000000000e+15
1.370541999999999916e+03 3.923470000000000500e+15
1.370864000000000033e+03 3.891030000000000500e+15
1.371185999999999922e+03 3.841520000000000500e+15
1.371508000000000038e+03 3.853320000000000000e+15
1.371830000000000155e+03 3.923620000000000500e+15
1.372152000000000044e+03 3.954960000000000000e+15
1.372473999999999933e+03 3.924650000000000500e+15
1.372797000000000025e+03 3.892510000000000000e+15
1.373118999999999915e+03 3.892520000000000500e+15
1.373440999999999804e+03 3.921870000000000000e+15
1.373763000000000147e+03 3.980400000000000500e+15
1.374085000000000036e+03 3.987920000000000000e+15
1.374406999999999925e+03 3.949000000000000000e+15
1.374729000000000042e+03 3.917330000000000000e+15
1.375050999999999931e+03 3.960700000000000000e+15
1.375373000000000047e+03 4.000920000000000500e+15
1.375694999999999936e+03 3.972170000000000000e+15
1.376018000000000029e+03 3.934920000000000500e+15
1.376339999999999918e+03 3.956940000000000500e+15
1.376662000000000035e+03 3.963780000000000500e+15
1.376983999999999924e+03 3.923660000000000000e+15
1.377305999999999813e+03 3.960900000000000000e+15
1.377628000000000156e+03 3.956480000000000500e+15
1.377950000000000045e+03 3.910140000000000000e+15
